comment_id,post_id,from_id,from_name,created_time,message,like_count
292_12,292,user_10,Utilisateur_74,2024-12-12 22:00:14,Merci pour votre soutien,31
292_13,292,user_26,Utilisateur_31,2024-12-12 22:22:14,On est tous avec vous !,42
292_14,292,user_77,Utilisateur_48,2024-12-12 21:58:14,Courage à toutes les familles,1
293_1,293,user_30,Utilisateur_3,2024-11-26 00:30:14,Attention aux fausses informations,25
293_2,293,user_56,Utilisateur_34,2024-11-26 00:13:14,Des nouvelles sur la situation ?,29
293_3,293,user_32,Utilisateur_54,2024-11-26 00:09:14,Où se trouve ce point d'eau ?,49
293_4,293,user_69,Utilisateur_23,2024-11-26 00:10:14,On a besoin d'aide ici aussi !,48
293_5,293,user_97,Utilisateur_56,2024-11-26 00:38:14,Attention aux fausses informations,48
293_6,293,user_35,Utilisateur_73,2024-11-25 23:51:14,Où se trouve ce point d'eau ?,63
293_7,293,user_100,Utilisateur_55,2024-11-26 00:18:14,On est tous avec vous !,65
293_8,293,user_93,Utilisateur_34,2024-11-26 00:40:14,Des nouvelles sur la situation ?,55
294_1,294,user_95,Utilisateur_27,2024-11-24 14:56:14,On est tous avec vous !,66
294_2,294,user_83,Utilisateur_82,2024-11-24 15:24:14,Attention aux fausses informations,34
294_3,294,user_9,Utilisateur_69,2024-11-24 15:35:14,Merci pour l'information,63
294_4,294,user_86,Utilisateur_72,2024-11-24 15:45:14,Courage à toutes les familles,3
294_5,294,user_72,Utilisateur_99,2024-11-24 15:54:14,Merci pour l'information,76
294_6,294,user_63,Utilisateur_96,2024-11-24 15:47:14,Des photos de la zone impactée ?,2
294_7,294,user_86,Utilisateur_60,2024-11-24 14:48:14,Où se trouve ce point d'eau ?,65
294_8,294,user_69,Utilisateur_41,2024-11-24 15:06:14,Attention aux fausses informations,77
294_9,294,user_9,Utilisateur_69,2024-11-24 16:02:14,On a besoin d'aide ici aussi !,43
295_1,295,user_22,Utilisateur_12,2024-11-19 18:37:14,Des photos de la zone impactée ?,50
295_2,295,user_78,Utilisateur_31,2024-11-19 17:25:14,Merci pour votre soutien,51
295_3,295,user_58,Utilisateur_13,2024-11-19 17:21:14,Merci pour l'information,63
297_1,297,user_74,Utilisateur_96,2024-12-11 04:43:14,Merci pour l'information,22
297_2,297,user_61,Utilisateur_22,2024-12-11 05:33:14,On a besoin d'aide ici aussi !,6
297_3,297,user_61,Utilisateur_76,2024-12-11 05:01:14,Où se trouve ce point d'eau ?,67
297_4,297,user_48,Utilisateur_22,2024-12-11 04:46:14,Courage à toutes les familles,3
298_1,298,user_69,Utilisateur_29,2024-12-19 05:39:14,On espère que tout va bien pour vous,26
298_2,298,user_30,Utilisateur_51,2024-12-19 06:56:14,Merci pour votre soutien,73
298_3,298,user_27,Utilisateur_76,2024-12-19 05:41:14,Où se trouve ce point d'eau ?,66
298_4,298,user_39,Utilisateur_11,2024-12-19 05:40:14,Des photos de la zone impactée ?,15
298_5,298,user_74,Utilisateur_40,2024-12-19 05:50:14,Merci pour votre soutien,42
298_6,298,user_55,Utilisateur_5,2024-12-19 06:19:14,Des nouvelles sur la situation ?,41
298_7,298,user_53,Utilisateur_94,2024-12-19 06:09:14,Courage à toutes les familles,16
298_8,298,user_59,Utilisateur_70,2024-12-19 05:52:14,On a besoin d'aide ici aussi !,52
298_9,298,user_84,Utilisateur_32,2024-12-19 06:05:14,Des photos de la zone impactée ?,63
298_10,298,user_100,Utilisateur_93,2024-12-19 06:08:14,On a besoin d'aide ici aussi !,68
298_11,298,user_66,Utilisateur_36,2024-12-19 07:16:14,Des nouvelles sur la situation ?,31
298_12,298,user_23,Utilisateur_53,2024-12-19 06:02:14,Où se trouve ce point d'eau ?,76
298_13,298,user_63,Utilisateur_38,2024-12-19 07:00:14,On espère que tout va bien pour vous,23
298_14,298,user_45,Utilisateur_93,2024-12-19 05:41:14,Des nouvelles sur la situation ?,70
299_1,299,user_43,Utilisateur_14,2024-12-05 14:31:14,On est tous avec vous !,51
299_2,299,user_1,Utilisateur_62,2024-12-05 14:43:14,Des nouvelles sur la situation ?,63
299_3,299,user_70,Utilisateur_81,2024-12-05 14:12:14,Des nouvelles sur la situation ?,58
299_4,299,user_63,Utilisateur_15,2024-12-05 14:41:14,Des photos de la zone impactée ?,37
299_5,299,user_90,Utilisateur_42,2024-12-05 15:26:14,On espère que tout va bien pour vous,61
300_1,300,user_88,Utilisateur_91,2024-12-07 12:06:14,Où se trouve ce point d'eau ?,3
300_2,300,user_21,Utilisateur_55,2024-12-07 11:55:14,Attention aux fausses informations,7
300_3,300,user_99,Utilisateur_24,2024-12-07 11:01:14,Merci pour votre soutien,67
300_4,300,user_72,Utilisateur_86,2024-12-07 11:33:14,Courage à toutes les familles,43
300_5,300,user_56,Utilisateur_63,2024-12-07 12:38:14,Des photos de la zone impactée ?,73
300_6,300,user_87,Utilisateur_48,2024-12-07 12:30:14,Attention aux fausses informations,69
300_7,300,user_56,Utilisateur_96,2024-12-07 12:55:14,Attention aux fausses informations,53
300_8,300,user_95,Utilisateur_15,2024-12-07 11:22:14,Merci pour votre soutien,29
300_9,300,user_63,Utilisateur_67,2024-12-07 11:23:14,Courage à toutes les familles,29
300_10,300,user_15,Utilisateur_97,2024-12-07 11:30:14,Attention aux fausses informations,83
300_11,300,user_67,Utilisateur_97,2024-12-07 11:07:14,Courage à toutes les familles,33
300_12,300,user_47,Utilisateur_51,2024-12-07 12:30:14,On espère que tout va bien pour vous,51
300_13,300,user_91,Utilisateur_88,2024-12-07 11:53:14,Attention aux fausses informations,45
300_14,300,user_10,Utilisateur_99,2024-12-07 11:15:14,Merci pour l'information,83
300_15,300,user_27,Utilisateur_17,2024-12-07 12:11:14,Des photos de la zone impactée ?,34
300_16,300,user_22,Utilisateur_85,2024-12-07 11:13:14,On espère que tout va bien pour vous,26
300_17,300,user_40,Utilisateur_75,2024-12-07 11:16:14,Courage à toutes les familles,21
300_18,300,user_28,Utilisateur_94,2024-12-07 12:35:14,On est tous avec vous !,23
301_1,301,user_17,Utilisateur_46,2024-12-13 04:08:14,Où se trouve ce point d'eau ?,82
301_2,301,user_99,Utilisateur_53,2024-12-13 03:53:14,Où se trouve ce point d'eau ?,1
301_3,301,user_66,Utilisateur_42,2024-12-13 03:12:14,On a besoin d'aide ici aussi !,89
302_1,302,user_16,Utilisateur_94,2024-12-04 23:29:14,On espère que tout va bien pour vous,31
302_2,302,user_16,Utilisateur_40,2024-12-04 23:31:14,Où se trouve ce point d'eau ?,96
302_3,302,user_21,Utilisateur_55,2024-12-04 23:56:14,Merci pour votre soutien,76
303_1,303,user_12,Utilisateur_53,2024-12-13 15:57:14,Merci pour votre soutien,37
303_2,303,user_31,Utilisateur_96,2024-12-13 17:41:14,Courage à toutes les familles,65
303_3,303,user_33,Utilisateur_35,2024-12-13 17:34:14,Où se trouve ce point d'eau ?,82
303_4,303,user_12,Utilisateur_64,2024-12-13 17:30:14,Des nouvelles sur la situation ?,40
304_1,304,user_34,Utilisateur_29,2024-12-14 05:13:14,Des nouvelles sur la situation ?,56
304_2,304,user_58,Utilisateur_36,2024-12-14 04:06:14,Des nouvelles sur la situation ?,20
304_3,304,user_44,Utilisateur_21,2024-12-14 05:37:14,On est tous avec vous !,15
304_4,304,user_4,Utilisateur_88,2024-12-14 05:39:14,Courage à toutes les familles,81
305_1,305,user_58,Utilisateur_16,2024-12-18 20:29:14,Où se trouve ce point d'eau ?,81
305_2,305,user_42,Utilisateur_37,2024-12-18 21:35:14,Des photos de la zone impactée ?,50
306_1,306,user_53,Utilisateur_100,2024-12-04 21:52:14,On a besoin d'aide ici aussi !,29
306_2,306,user_37,Utilisateur_78,2024-12-04 21:21:14,On espère que tout va bien pour vous,89
306_3,306,user_56,Utilisateur_62,2024-12-04 22:44:14,Des photos de la zone impactée ?,68
306_4,306,user_12,Utilisateur_34,2024-12-04 22:17:14,On espère que tout va bien pour vous,35
306_5,306,user_64,Utilisateur_39,2024-12-04 22:42:14,Des nouvelles sur la situation ?,26
306_6,306,user_94,Utilisateur_94,2024-12-04 22:21:14,Merci pour l'information,59
306_7,306,user_49,Utilisateur_33,2024-12-04 22:50:14,On a besoin d'aide ici aussi !,25
306_8,306,user_10,Utilisateur_38,2024-12-04 22:07:14,Merci pour l'information,4
306_9,306,user_93,Utilisateur_78,2024-12-04 21:57:14,Merci pour l'information,73
307_1,307,user_61,Utilisateur_99,2024-12-14 01:44:14,On espère que tout va bien pour vous,74
307_2,307,user_22,Utilisateur_65,2024-12-14 00:01:14,Des photos de la zone impactée ?,53
307_3,307,user_58,Utilisateur_90,2024-12-14 00:56:14,Merci pour votre soutien,63
307_4,307,user_48,Utilisateur_49,2024-12-14 01:13:14,Merci pour l'information,68
307_5,307,user_33,Utilisateur_78,2024-12-14 00:44:14,Des nouvelles sur la situation ?,65
307_6,307,user_30,Utilisateur_88,2024-12-14 00:47:14,On a besoin d'aide ici aussi !,17
307_7,307,user_59,Utilisateur_14,2024-12-14 01:46:14,On a besoin d'aide ici aussi !,41
307_8,307,user_63,Utilisateur_53,2024-12-14 00:48:14,On a besoin d'aide ici aussi !,18
307_9,307,user_53,Utilisateur_98,2024-12-14 01:39:14,Des photos de la zone impactée ?,34
307_10,307,user_54,Utilisateur_30,2024-12-14 00:24:14,Merci pour votre soutien,62
307_11,307,user_93,Utilisateur_38,2024-12-14 01:11:14,Courage à toutes les familles,92
307_12,307,user_74,Utilisateur_28,2024-12-14 01:37:14,On est tous avec vous !,56
307_13,307,user_13,Utilisateur_44,2024-12-14 00:19:14,Courage à toutes les familles,63
307_14,307,user_87,Utilisateur_31,2024-12-14 00:10:14,Des photos de la zone impactée ?,67
307_15,307,user_35,Utilisateur_35,2024-12-14 00:22:14,On a besoin d'aide ici aussi !,77
308_1,308,user_5,Utilisateur_37,2024-11-29 00:16:14,On espère que tout va bien pour vous,28
308_2,308,user_69,Utilisateur_85,2024-11-29 00:23:14,On a besoin d'aide ici aussi !,72
308_3,308,user_5,Utilisateur_75,2024-11-29 00:09:14,On a besoin d'aide ici aussi !,66
308_4,308,user_77,Utilisateur_36,2024-11-29 01:02:14,Attention aux fausses informations,26
308_5,308,user_6,Utilisateur_9,2024-11-29 00:12:14,Attention aux fausses informations,65
308_6,308,user_30,Utilisateur_22,2024-11-29 00:50:14,Merci pour votre soutien,89
308_7,308,user_56,Utilisateur_55,2024-11-29 01:40:14,On espère que tout va bien pour vous,73
308_8,308,user_46,Utilisateur_99,2024-11-29 01:51:14,Merci pour votre soutien,49
308_9,308,user_6,Utilisateur_11,2024-11-29 01:08:14,Merci pour votre soutien,43
308_10,308,user_27,Utilisateur_86,2024-11-29 01:20:14,Où se trouve ce point d'eau ?,69
308_11,308,user_89,Utilisateur_57,2024-11-29 01:43:14,Courage à toutes les familles,61
308_12,308,user_1,Utilisateur_40,2024-11-29 00:08:14,Merci pour votre soutien,85
308_13,308,user_52,Utilisateur_96,2024-11-29 00:47:14,Où se trouve ce point d'eau ?,60
308_14,308,user_11,Utilisateur_77,2024-11-29 01:22:14,Merci pour l'information,99
308_15,308,user_42,Utilisateur_47,2024-11-29 01:08:14,Attention aux fausses informations,50
309_1,309,user_76,Utilisateur_55,2024-11-28 07:50:14,Courage à toutes les familles,47
309_2,309,user_44,Utilisateur_82,2024-11-28 08:17:14,Attention aux fausses informations,98
310_1,310,user_2,Utilisateur_99,2024-12-12 09:16:14,Des nouvelles sur la situation ?,88
310_2,310,user_29,Utilisateur_99,2024-12-12 10:13:14,Des nouvelles sur la situation ?,73
310_3,310,user_39,Utilisateur_74,2024-12-12 09:17:14,Merci pour votre soutien,13
310_4,310,user_65,Utilisateur_45,2024-12-12 10:27:14,Courage à toutes les familles,48
310_5,310,user_69,Utilisateur_54,2024-12-12 10:17:14,Des photos de la zone impactée ?,97
310_6,310,user_92,Utilisateur_39,2024-12-12 10:42:14,On est tous avec vous !,64
310_7,310,user_61,Utilisateur_3,2024-12-12 09:40:14,Merci pour l'information,50
310_8,310,user_28,Utilisateur_42,2024-12-12 09:12:14,Des nouvelles sur la situation ?,41
310_9,310,user_38,Utilisateur_66,2024-12-12 10:59:14,Attention aux fausses informations,24
310_10,310,user_3,Utilisateur_84,2024-12-12 09:16:14,Des nouvelles sur la situation ?,83
310_11,310,user_84,Utilisateur_30,2024-12-12 10:03:14,Merci pour l'information,31
310_12,310,user_69,Utilisateur_5,2024-12-12 09:40:14,Merci pour l'information,76
310_13,310,user_43,Utilisateur_8,2024-12-12 09:47:14,On est tous avec vous !,100
310_14,310,user_67,Utilisateur_12,2024-12-12 09:59:14,On espère que tout va bien pour vous,89
310_15,310,user_57,Utilisateur_25,2024-12-12 10:08:14,On a besoin d'aide ici aussi !,9
310_16,310,user_45,Utilisateur_97,2024-12-12 11:01:14,Où se trouve ce point d'eau ?,15
310_17,310,user_12,Utilisateur_31,2024-12-12 09:56:14,Courage à toutes les familles,70
310_18,310,user_61,Utilisateur_70,2024-12-12 10:08:14,Des photos de la zone impactée ?,6
311_1,311,user_3,Utilisateur_21,2024-12-12 05:19:14,On est tous avec vous !,82
311_2,311,user_99,Utilisateur_88,2024-12-12 05:30:14,On est tous avec vous !,23
311_3,311,user_48,Utilisateur_20,2024-12-12 04:01:14,Courage à toutes les familles,84
311_4,311,user_59,Utilisateur_66,2024-12-12 04:35:14,On a besoin d'aide ici aussi !,60
311_5,311,user_2,Utilisateur_84,2024-12-12 05:28:14,Attention aux fausses informations,20
311_6,311,user_39,Utilisateur_70,2024-12-12 03:52:14,Des nouvelles sur la situation ?,60
311_7,311,user_50,Utilisateur_8,2024-12-12 05:22:14,Merci pour votre soutien,76
311_8,311,user_33,Utilisateur_5,2024-12-12 04:31:14,Merci pour votre soutien,58
311_9,311,user_96,Utilisateur_49,2024-12-12 05:23:14,On espère que tout va bien pour vous,63
311_10,311,user_10,Utilisateur_46,2024-12-12 04:02:14,Des photos de la zone impactée ?,2
311_11,311,user_17,Utilisateur_75,2024-12-12 03:56:14,Des photos de la zone impactée ?,37
311_12,311,user_23,Utilisateur_50,2024-12-12 04:33:14,Des photos de la zone impactée ?,6
312_1,312,user_19,Utilisateur_19,2024-11-30 03:42:14,Des nouvelles sur la situation ?,50
312_2,312,user_71,Utilisateur_76,2024-11-30 03:08:14,Des nouvelles sur la situation ?,49
312_3,312,user_50,Utilisateur_23,2024-11-30 03:03:14,On a besoin d'aide ici aussi !,63
312_4,312,user_94,Utilisateur_47,2024-11-30 03:36:14,Attention aux fausses informations,40
312_5,312,user_85,Utilisateur_85,2024-11-30 04:55:14,Des nouvelles sur la situation ?,59
312_6,312,user_66,Utilisateur_24,2024-11-30 03:06:14,On espère que tout va bien pour vous,72
313_1,313,user_55,Utilisateur_85,2024-12-05 17:59:14,Où se trouve ce point d'eau ?,75
313_2,313,user_19,Utilisateur_23,2024-12-05 17:08:14,On a besoin d'aide ici aussi !,0
313_3,313,user_82,Utilisateur_42,2024-12-05 18:00:14,On est tous avec vous !,35
313_4,313,user_91,Utilisateur_73,2024-12-05 16:24:14,On est tous avec vous !,20
313_5,313,user_57,Utilisateur_72,2024-12-05 17:07:14,Courage à toutes les familles,21
313_6,313,user_47,Utilisateur_46,2024-12-05 16:40:14,Attention aux fausses informations,54
313_7,313,user_73,Utilisateur_57,2024-12-05 17:52:14,Attention aux fausses informations,87
314_1,314,user_36,Utilisateur_46,2024-12-05 12:43:14,On est tous avec vous !,35
314_2,314,user_95,Utilisateur_6,2024-12-05 13:20:14,On est tous avec vous !,8
314_3,314,user_2,Utilisateur_17,2024-12-05 13:39:14,Merci pour votre soutien,40
314_4,314,user_37,Utilisateur_79,2024-12-05 12:31:14,On est tous avec vous !,19
314_5,314,user_47,Utilisateur_91,2024-12-05 14:10:14,On a besoin d'aide ici aussi !,93
314_6,314,user_93,Utilisateur_18,2024-12-05 12:17:14,On est tous avec vous !,52
314_7,314,user_44,Utilisateur_61,2024-12-05 12:57:14,On est tous avec vous !,53
314_8,314,user_22,Utilisateur_50,2024-12-05 12:50:14,On a besoin d'aide ici aussi !,81
314_9,314,user_7,Utilisateur_71,2024-12-05 12:18:14,Des photos de la zone impactée ?,21
314_10,314,user_59,Utilisateur_84,2024-12-05 13:32:14,Attention aux fausses informations,5
314_11,314,user_97,Utilisateur_60,2024-12-05 12:51:14,Des photos de la zone impactée ?,34
314_12,314,user_72,Utilisateur_97,2024-12-05 14:14:14,On a besoin d'aide ici aussi !,19
315_1,315,user_77,Utilisateur_30,2024-11-30 19:17:14,On espère que tout va bien pour vous,31
315_2,315,user_13,Utilisateur_19,2024-11-30 18:01:14,On est tous avec vous !,76
315_3,315,user_32,Utilisateur_90,2024-11-30 18:05:14,On est tous avec vous !,52
317_1,317,user_30,Utilisateur_38,2024-12-07 17:10:14,On est tous avec vous !,78
317_2,317,user_90,Utilisateur_95,2024-12-07 16:47:14,Des nouvelles sur la situation ?,18
317_3,317,user_7,Utilisateur_4,2024-12-07 16:34:14,On espère que tout va bien pour vous,89
317_4,317,user_58,Utilisateur_59,2024-12-07 16:41:14,On est tous avec vous !,65
318_1,318,user_91,Utilisateur_4,2024-12-02 20:38:14,Des photos de la zone impactée ?,100
318_2,318,user_47,Utilisateur_16,2024-12-02 21:10:14,Des nouvelles sur la situation ?,97
318_3,318,user_20,Utilisateur_93,2024-12-02 21:28:14,On a besoin d'aide ici aussi !,25
318_4,318,user_91,Utilisateur_57,2024-12-02 20:59:14,On est tous avec vous !,40
318_5,318,user_53,Utilisateur_34,2024-12-02 22:03:14,Des photos de la zone impactée ?,36
318_6,318,user_41,Utilisateur_11,2024-12-02 21:18:14,On est tous avec vous !,71
318_7,318,user_57,Utilisateur_34,2024-12-02 21:06:14,On espère que tout va bien pour vous,90
318_8,318,user_1,Utilisateur_40,2024-12-02 21:54:14,Où se trouve ce point d'eau ?,46
318_9,318,user_61,Utilisateur_85,2024-12-02 21:51:14,On est tous avec vous !,61
318_10,318,user_49,Utilisateur_84,2024-12-02 22:07:14,Courage à toutes les familles,44
318_11,318,user_86,Utilisateur_54,2024-12-02 21:22:14,Où se trouve ce point d'eau ?,71
318_12,318,user_12,Utilisateur_76,2024-12-02 20:13:14,Des photos de la zone impactée ?,50
318_13,318,user_65,Utilisateur_59,2024-12-02 20:16:14,Merci pour l'information,38
318_14,318,user_43,Utilisateur_75,2024-12-02 20:43:14,Attention aux fausses informations,16
318_15,318,user_17,Utilisateur_15,2024-12-02 20:49:14,On a besoin d'aide ici aussi !,26
318_16,318,user_27,Utilisateur_100,2024-12-02 21:04:14,Des nouvelles sur la situation ?,42
318_17,318,user_69,Utilisateur_62,2024-12-02 20:41:14,Des nouvelles sur la situation ?,22
318_18,318,user_59,Utilisateur_68,2024-12-02 21:55:14,Courage à toutes les familles,11
318_19,318,user_97,Utilisateur_20,2024-12-02 20:46:14,On a besoin d'aide ici aussi !,29
319_1,319,user_22,Utilisateur_51,2024-12-18 20:23:14,On espère que tout va bien pour vous,49
319_2,319,user_1,Utilisateur_71,2024-12-18 21:54:14,On a besoin d'aide ici aussi !,62
319_3,319,user_50,Utilisateur_19,2024-12-18 21:48:14,Courage à toutes les familles,36
319_4,319,user_94,Utilisateur_9,2024-12-18 21:46:14,Merci pour votre soutien,21
319_5,319,user_87,Utilisateur_81,2024-12-18 21:14:14,Des photos de la zone impactée ?,4
319_6,319,user_97,Utilisateur_92,2024-12-18 21:57:14,Merci pour votre soutien,91
319_7,319,user_43,Utilisateur_33,2024-12-18 20:03:14,Des nouvelles sur la situation ?,43
319_8,319,user_36,Utilisateur_7,2024-12-18 20:29:14,On a besoin d'aide ici aussi !,8
319_9,319,user_42,Utilisateur_45,2024-12-18 20:51:14,Où se trouve ce point d'eau ?,2
319_10,319,user_33,Utilisateur_78,2024-12-18 21:09:14,Des nouvelles sur la situation ?,86
319_11,319,user_4,Utilisateur_36,2024-12-18 21:05:14,Merci pour votre soutien,22
319_12,319,user_48,Utilisateur_13,2024-12-18 21:43:14,Merci pour votre soutien,23
319_13,319,user_54,Utilisateur_24,2024-12-18 21:54:14,Merci pour votre soutien,21
319_14,319,user_71,Utilisateur_66,2024-12-18 21:45:14,Merci pour votre soutien,52
319_15,319,user_72,Utilisateur_95,2024-12-18 20:55:14,Des photos de la zone impactée ?,13
319_16,319,user_64,Utilisateur_83,2024-12-18 20:12:14,Des photos de la zone impactée ?,60
320_1,320,user_38,Utilisateur_71,2024-11-29 06:56:14,Merci pour l'information,60
320_2,320,user_89,Utilisateur_41,2024-11-29 05:55:14,On espère que tout va bien pour vous,45
320_3,320,user_99,Utilisateur_17,2024-11-29 06:58:14,Merci pour l'information,99
320_4,320,user_13,Utilisateur_96,2024-11-29 06:54:14,Courage à toutes les familles,50
320_5,320,user_64,Utilisateur_97,2024-11-29 05:57:14,Des photos de la zone impactée ?,35
320_6,320,user_86,Utilisateur_62,2024-11-29 05:34:14,On a besoin d'aide ici aussi !,2
320_7,320,user_70,Utilisateur_39,2024-11-29 06:47:14,Où se trouve ce point d'eau ?,15
320_8,320,user_66,Utilisateur_33,2024-11-29 06:23:14,On espère que tout va bien pour vous,79
320_9,320,user_10,Utilisateur_26,2024-11-29 07:06:14,On espère que tout va bien pour vous,36
320_10,320,user_15,Utilisateur_5,2024-11-29 07:00:14,Des photos de la zone impactée ?,12
320_11,320,user_94,Utilisateur_9,2024-11-29 06:13:14,On a besoin d'aide ici aussi !,26
320_12,320,user_1,Utilisateur_21,2024-11-29 06:03:14,Courage à toutes les familles,49
320_13,320,user_46,Utilisateur_52,2024-11-29 06:56:14,Des nouvelles sur la situation ?,89
320_14,320,user_70,Utilisateur_10,2024-11-29 07:02:14,Merci pour l'information,33
320_15,320,user_48,Utilisateur_25,2024-11-29 06:06:14,Merci pour l'information,1
320_16,320,user_79,Utilisateur_93,2024-11-29 06:00:14,Courage à toutes les familles,74
320_17,320,user_93,Utilisateur_10,2024-11-29 05:22:14,Des nouvelles sur la situation ?,95
321_1,321,user_64,Utilisateur_19,2024-11-26 15:40:14,Merci pour votre soutien,92
321_2,321,user_51,Utilisateur_21,2024-11-26 16:11:14,On espère que tout va bien pour vous,9
321_3,321,user_58,Utilisateur_61,2024-11-26 16:10:14,Merci pour votre soutien,32
321_4,321,user_59,Utilisateur_90,2024-11-26 15:24:14,Des photos de la zone impactée ?,43
321_5,321,user_15,Utilisateur_100,2024-11-26 16:19:14,On est tous avec vous !,71
321_6,321,user_15,Utilisateur_55,2024-11-26 14:56:14,Merci pour l'information,93
322_1,322,user_13,Utilisateur_61,2024-11-26 19:33:14,Courage à toutes les familles,82
322_2,322,user_7,Utilisateur_100,2024-11-26 20:01:14,Merci pour l'information,19
322_3,322,user_91,Utilisateur_57,2024-11-26 20:01:14,Courage à toutes les familles,5
322_4,322,user_33,Utilisateur_1,2024-11-26 19:15:14,Attention aux fausses informations,50
322_5,322,user_93,Utilisateur_4,2024-11-26 19:41:14,Où se trouve ce point d'eau ?,57
322_6,322,user_98,Utilisateur_94,2024-11-26 19:50:14,Merci pour l'information,38
322_7,322,user_75,Utilisateur_13,2024-11-26 19:16:14,Merci pour votre soutien,96
322_8,322,user_22,Utilisateur_44,2024-11-26 20:27:14,Des nouvelles sur la situation ?,27
322_9,322,user_98,Utilisateur_66,2024-11-26 19:21:14,Attention aux fausses informations,91
322_10,322,user_83,Utilisateur_83,2024-11-26 19:39:14,Merci pour votre soutien,42
323_1,323,user_41,Utilisateur_29,2024-12-02 19:39:14,On espère que tout va bien pour vous,62
323_2,323,user_11,Utilisateur_55,2024-12-02 20:22:14,On espère que tout va bien pour vous,71
323_3,323,user_15,Utilisateur_73,2024-12-02 21:20:14,Des nouvelles sur la situation ?,72
323_4,323,user_77,Utilisateur_77,2024-12-02 20:21:14,Courage à toutes les familles,61
324_1,324,user_81,Utilisateur_50,2024-12-09 21:01:14,Où se trouve ce point d'eau ?,31
324_2,324,user_16,Utilisateur_39,2024-12-09 19:55:14,Des photos de la zone impactée ?,87
324_3,324,user_46,Utilisateur_59,2024-12-09 19:23:14,Des photos de la zone impactée ?,61
324_4,324,user_74,Utilisateur_64,2024-12-09 20:09:14,Où se trouve ce point d'eau ?,68
324_5,324,user_77,Utilisateur_23,2024-12-09 20:16:14,Des photos de la zone impactée ?,44
324_6,324,user_36,Utilisateur_32,2024-12-09 21:16:14,Des nouvelles sur la situation ?,61
324_7,324,user_53,Utilisateur_90,2024-12-09 21:14:14,Attention aux fausses informations,74
324_8,324,user_68,Utilisateur_95,2024-12-09 19:59:14,On a besoin d'aide ici aussi !,12
324_9,324,user_96,Utilisateur_56,2024-12-09 20:41:14,Merci pour votre soutien,6
324_10,324,user_60,Utilisateur_100,2024-12-09 20:15:14,Où se trouve ce point d'eau ?,76
324_11,324,user_84,Utilisateur_85,2024-12-09 20:02:14,On a besoin d'aide ici aussi !,66
324_12,324,user_43,Utilisateur_35,2024-12-09 19:45:14,Attention aux fausses informations,8
324_13,324,user_13,Utilisateur_16,2024-12-09 20:01:14,On a besoin d'aide ici aussi !,15
324_14,324,user_61,Utilisateur_100,2024-12-09 20:16:14,On est tous avec vous !,37
325_1,325,user_61,Utilisateur_58,2024-12-11 01:13:14,Attention aux fausses informations,87
325_2,325,user_84,Utilisateur_1,2024-12-10 23:57:14,Attention aux fausses informations,11
325_3,325,user_70,Utilisateur_19,2024-12-11 00:53:14,On espère que tout va bien pour vous,78
325_4,325,user_59,Utilisateur_71,2024-12-11 00:55:14,Où se trouve ce point d'eau ?,69
325_5,325,user_91,Utilisateur_22,2024-12-10 23:39:14,On a besoin d'aide ici aussi !,68
325_6,325,user_14,Utilisateur_14,2024-12-10 23:48:14,On est tous avec vous !,42
325_7,325,user_12,Utilisateur_51,2024-12-11 00:16:14,On espère que tout va bien pour vous,51
325_8,325,user_63,Utilisateur_79,2024-12-10 23:52:14,Des photos de la zone impactée ?,49
325_9,325,user_82,Utilisateur_73,2024-12-10 23:54:14,Merci pour votre soutien,49
325_10,325,user_67,Utilisateur_19,2024-12-11 00:23:14,Merci pour l'information,64
325_11,325,user_27,Utilisateur_13,2024-12-10 23:29:14,On espère que tout va bien pour vous,12
325_12,325,user_90,Utilisateur_100,2024-12-10 23:47:14,Des nouvelles sur la situation ?,30
325_13,325,user_78,Utilisateur_51,2024-12-10 23:50:14,On a besoin d'aide ici aussi !,3
325_14,325,user_24,Utilisateur_35,2024-12-10 23:37:14,Où se trouve ce point d'eau ?,63
326_1,326,user_7,Utilisateur_55,2024-11-21 18:17:14,Attention aux fausses informations,55
326_2,326,user_81,Utilisateur_79,2024-11-21 17:46:14,Des photos de la zone impactée ?,63
326_3,326,user_86,Utilisateur_70,2024-11-21 17:17:14,Merci pour votre soutien,10
326_4,326,user_15,Utilisateur_65,2024-11-21 18:27:14,Des photos de la zone impactée ?,63
326_5,326,user_34,Utilisateur_43,2024-11-21 17:35:14,Où se trouve ce point d'eau ?,69
326_6,326,user_55,Utilisateur_30,2024-11-21 17:06:14,Merci pour l'information,5
326_7,326,user_87,Utilisateur_85,2024-11-21 18:16:14,Où se trouve ce point d'eau ?,45
326_8,326,user_32,Utilisateur_25,2024-11-21 17:46:14,On a besoin d'aide ici aussi !,5
326_9,326,user_7,Utilisateur_63,2024-11-21 16:54:14,Merci pour votre soutien,81
327_1,327,user_54,Utilisateur_89,2024-12-06 05:08:14,On a besoin d'aide ici aussi !,23
327_2,327,user_24,Utilisateur_91,2024-12-06 05:34:14,On a besoin d'aide ici aussi !,72
327_3,327,user_91,Utilisateur_42,2024-12-06 05:18:14,Des photos de la zone impactée ?,69
327_4,327,user_59,Utilisateur_60,2024-12-06 06:35:14,Où se trouve ce point d'eau ?,95
327_5,327,user_34,Utilisateur_44,2024-12-06 05:06:14,Merci pour votre soutien,4
